09717845,0.5109717845
51221,0.0470219230,-0.0470219230
51224,0.0470219230,-0.0470219230
51227,0.0470219230,-0.0470219230
51231,0.0282131433,-0.0282131433
51234,0.0282131433,-0.0282131433
51237,0.0282131433,-0.0282131433
51241,0.0282131433,-0.0282131433
51245,0.0282131433,-0.0282131433
51248,0.0282131433,-0.0282131433
51252,0.0156739950,-0.0156739950
51255,0.0156739950,-0.0156739950
51259,0.0156739950,-0.0156739950
51262,0.0156739950,-0.0156739950
51265,0.0156739950,-0.0156739950
51269,0.0156739950,-0.0156739950
51272,0.0094043617,-0.0094043617
51275,0.0094043617,-0.0094043617
51279,0.0094043617,-0.0094043617
51282,0.0094043617,-0.0094043617
51286,0.0094043617,-0.0094043617
51290,0.0094043617,-0.0094043617
51293,0.0031347870,-0.0031347870
51296,0.0031347870,-0.0031347870
51300,0.0031347870,-0.0031347870
51303,0.0031347870,-0.0031347870
51306,0.0031347870,-0.0031347870
51310,0.0031347870,-0.0031347870
51313,-0.0282131433,0.0282131433
51316,-0.0282131433,0.0282131433
51320,-0.0282131433,0.0282131433
51323,-0.0282131433,0.0282131433
51326,-0.0282131433,0.0282131433
51331,-0.0282131433,0.0282131433
51334,-0.0344827175,0.0344827175
51338,-0.0344827175,0.0344827175
51341,-0.0344827175,0.0344827175
51344,-0.0344827175,0.0344827175
51348,-0.0344827175,0.0344827175
51351,-0.0344827175,0.0344827175
51354,-0.0470219850,0.0470219850
51358,-0.0470219850,0.0470219850
51361,-0.0470219850,0.0470219850
51364,-0.0470219850,0.0470219850
51368,-0.0470219850,0.0470219850
51372,-0.0470219850,0.0470219850
51375,-0.0532915592,0.0532915592
51379,-0.0532915592,0.0532915592
51382,-0.0532915592,0.0532915592
51386,-0.0532915592,0.0532915592
51389,-0.0532915592,0.0532915592
51392,-0.0532915592,0.0532915592
51396,-0.0721002817,0.0721002817
51399,-0.0721002817,0.0721002817
51402,-0.0721002817,0.0721002817
51406,-0.0721002817,0.0721002817
51409,-0.0721002817,0.0721002817
51412,-0.0721002817,0.0721002817
51417,-0.0783698558,0.0783698558
51420,-0.0783698558,0.0783698558
51424,-0.0783698558,0.0783698558
51427,-0.0783698558,0.0783698558
51430,-0.0783698558,0.0783698558
51434,-0.0783698558,0.0783698558
51437,-0.0846395492,0.0846395492
51440,-0.0846395492,0.0846395492
51444,-0.0846395492,0.0846395492
51447,-0.0846395492,0.0846395492
51450,-0.0846395492,0.0846395492
51454,-0.0846395492,0.0846395492
51458,-0.0909091186,0.0909091186
51461,-0.0909091186,0.0909091186
51465,-0.0909091186,0.0909091186
51468,-0.0909091186,0.0909091186
51471,-0.0909091186,0.0909091186
51475,-0.0909091186,0.0909091186
51478,-0.0971786975,0.0971786975
51482,-0.0971786975,0.0971786975
51485,-0.0971786975,0.0971786975
51488,-0.0971786975,0.0971786975
51492,-0.0971786975,0.0971786975
51495,-0.0971786975,0.0971786975
51499,-0.1034482717,0.1034482717
51503,-0.1034482717,0.1034482717
51506,-0.1034482717,0.1034482717
51509,-0.1034482717,0.1034482717
51513,-0.1034482717,0.1034482717
51516,-0.1034482717,0.1034482717
51519,-0.1222569942,0.1222569942
51523,-0.1222569942,0.1222569942
51526,-0.1222569942,0.1222569942
51530,-0.1222569942,0.1222569942
51533,-0.1222569942,0.1222569942
51536,-0.1222569942,0.1222569942
51540,-0.1097178459,0.1097178459
51544,-0.1097178459,0.1097178459
51547,-0.1097178459,0.1097178459
51551,-0.1097178459,0.1097178459
51554,-0.1097178459,0.1097178459
51558,-0.1097178459,0.1097178459
51561,-0.1222569942,0.1222569942
51564,-0.1222569942,0.1222569942
51568,-0.1222569942,0.1222569942
51571,-0.1222569942,0.1222569942
51574,-0.1222569942,0.1222569942
51578,-0.1222569942,0.1222569942
51581,-0.1222569942,0.1222569942
51586,-0.1222569942,0.1222569942
51589,-0.1222569942,0.1222569942
51592,-0.1222569942,0.1222569942
51596,-0.1222569942,0.1222569942
51599,-0.1222569942,0.1222569942
51602,-0.1285266876,0.1285266876
51606,-0.1285266876,0.1285266876
51609,-0.1285266876,0.1285266876
51613,-0.1285266876,0.1285266876
51616,-0.1285266876,0.1285266876
51619,-0.1285266876,0.1285266876
51623,-0.1347962617,0.1347962617
51627,-0.1347962617,0.1347962617
51630,-0.1347962617,0.1347962617
51634,-0.1347962617,0.1347962617
51637,-0.1347962617,0.1347962617
51640,-0.1347962617,0.1347962617
51644,-0.1473354101,0.1473354101
51647,-0.1473354101,0.1473354101
51651,-0.1473354101,0.1473354101
51654,-0.1473354101,0.1473354101
51657,-0.1473354101,0.1473354101
51661,-0.1473354101,0.1473354101
51664,-0.1473354101,0.1473354101
51667,-0.1473354101,0.1473354101
51672,-0.1473354101,0.1473354101
51675,-0.1473354101,0.1473354101
51679,-0.1473354101,0.1473354101
51682,-0.1473354101,0.1473354101
51685,-0.1536049842,0.1536049842
51689,-0.1536049842,0.1536049842
51692,-0.1536049842,0.1536049842
51695,-0.1536049842,0.1536049842
51699,-0.1536049842,0.1536049842
51702,-0.1536049842,0.1536049842
51705,-0.1536049842,0.1536049842
51709,-0.1536049842,0.1536049842
51713,-0.1536049842,0.1536049842
51717,-0.1536049842,0.1536049842
51720,-0.1536049842,0.1536049842
51723,-0.1536049842,0.1536049842
51727,-0.1473354101,0.1473354101
51730,-0.1473354101,0.1473354101
51733,-0.1473354101,0.1473354101
51737,-0.1473354101,0.1473354101
51740,-0.1473354101,0.1473354101
51743,-0.1598745584,0.1598745584
51747,-0.1598745584,0.1598745584
51750,-0.1598745584,0.1598745584
51755,-0.1598745584,0.1598745584
51758,-0.1598745584,0.1598745584
51761,-0.1598745584,0.1598745584
51765,-0.1473354101,0.1473354101
51768,-0.1473354101,0.1473354101
51771,-0.1473354101,0.1473354101
51775,-0.1473354101,0.1473354101
51778,-0.1473354101,0.1473354101
51781,-0.1473354101,0.1473354101
51785,-0.1536049842,0.1536049842
51788,-0.1536049842,0.1536049842
51792,-0.1536049842,0.1536049842
51795,-0.1536049842,0.1536049842
51799,-0.1536049842,0.1536049842
51803,-0.1536049842,0.1536049842
51806,-0.1536049842,0.1536049842
51809,-0.1536049842,0.1536049842
51813,-0.1536049842,0.1536049842
51816,-0.1536049842,0.1536049842
51819,-0.1536049842,0.1536049842
51823,-0.1536049842,0.1536049842
51826,-0.1536049842,0.1536049842
51830,-0.1536049842,0.1536049842
51833,-0.1536049842,0.1536049842
51836,-0.1536049842,0.1536049842
51841,-0.1536049842,0.1536049842
51844,-0.1536049842,0.1536049842
51847,-0.1536049842,0.1536049842
51851,-0.1536049842,0.1536049842
51854,-0.1536049842,0.1536049842
51857,-0.1536049842,0.1536049842
51861,-0.1536049842,0.1536049842
51864,-0.1536049842,0.1536049842
51867,-0.1536049842,0.1536049842
51871,-0.1536049842,0.1536049842
51874,-0.1536049842,0.1536049842
51878,-0.1536049842,0.1536049842
51881,-0.1536049842,0.1536049842
51885,-0.1536049842,0.1536049842
51889,-0.1536049842,0.1536049842
51892,-0.1536049842,0.1536049842
51895,-0.1536049842,0.1536049842
51899,-0.1536049842,0.1536049842
51902,-0.1536049842,0.1536049842
51905,-0.1536049842,0.1536049842
51909,-0.1473354101,0.1473354101
51912,-0.1473354101,0.1473354101
51916,-0.1473354101,0.1473354101
51919,-0.1473354101,0.1473354101
51922,-0.1473354101,0.1473354101
51927,-0.1473354101,0.1473354101
51930,-0.1536049842,0.1536049842
51933,-0.1536049842,0.1536049842
51937,-0.1536049842,0.1536049842
51940,-0.1536049842,0.1536049842
51943,-0.1536049842,0.1536049842
51947,-0.1536049842,0.1536049842
51950,-0.1536049842,0.1536049842
51954,-0.1536049842,0.1536049842
51957,-0.1536049842,0.1536049842
51960,-0.1536049842,0.1536049842
51964,-0.1536049842,0.1536049842
51968,-0.1536049842,0.1536049842
51971,-0.1536049842,0.1536049842
51975,-0.1536049842,0.1536049842
51978,-0.1536049842,0.1536049842
51981,-0.1536049842,0.1536049842
51985,-0.1536049842,0.1536049842
51988,-0.1536049842,0.1536049842
51991,-0.1473354101,0.1473354101
51995,-0.1473354101,0.1473354101
51998,-0.1473354101,0.1473354101
52002,-0.1473354101,0.1473354101
52005,-0.1473354101,0.1473354101
52008,-0.1473354101,0.1473354101
52013,-0.1410658359,0.1410658359
52016,-0.1410658359,0.1410658359
52019,-0.1410658359,0.1410658359
52023,-0.1410658359,0.1410658359
52026,-0.1410658359,0.1410658359
52029,-0.1410658359,0.1410658359
52033,-0.1598745584,0.1598745584
52036,-0.1598745584,0.1598745584
52040,-0.1598745584,0.1598745584
52043,-0.1598745584,0.1598745584
52046,-0.1598745584,0.1598745584
52050,-0.1598745584,0.1598745584
52054,-0.1598745584,0.1598745584
52057,-0.1598745584,0.1598745584
52061,-0.1598745584,0.1598745584
52064,-0.1598745584,0.1598745584
52067,-0.1598745584,0.1598745584
52071,-0.1598745584,0.1598745584
52074,-0.1347962617,0.1347962617
52078,-0.1347962617,0.1347962617
52081,-0.1347962617,0.1347962617
52084,-0.1347962617,0.1347962617
52088,-0.1347962617,0.1347962617
52091,-0.1347962617,0.1347962617
52094,-0.1473354101,0.1473354101
52099,-0.1473354101,0.1473354101
52102,-0.1473354101,0.1473354101
52106,-0.1473354101,0.1473354101
52109,-0.1473354101,0.1473354101
52112,-0.1473354101,0.1473354101
52116,-0.1347962617,0.1347962617
52119,-0.1347962617,0.1347962617
52122,-0.1347962617,0.1347962617
52126,-0.1347962617,0.1347962617
52129,-0.1347962617,0.1347962617
52133,-0.1347962617,0.1347962617
52136,-0.1473354101,0.1473354101
52140,-0.1473354101,0.1473354101
52144,-0.1473354101,0.1473354101
52147,-0.1473354101,0.1473354101
52150,-0.1473354101,0.1473354101
52154,-0.1473354101,0.1473354101
52157,-0.1410658359,0.1410658359
52161,-0.1410658359,0.1410658359
52164,-0.1410658359,0.1410658359
52167,-0.1410658359,0.1410658359
52171,-0.1410658359,0.1410658359
52174,-0.1410658359,0.1410658359
52177,-0.1222569942,0.1222569942
52182,-0.1222569942,0.1222569942
52185,-0.1222569942,0.1222569942
52188,-0.1222569942,0.1222569942
52192,-0.1222569942,0.1222569942
52195,-0.1222569942,0.1222569942
52198,-0.1034482717,0.1034482717
52202,-0.1034482717,0.1034482717
52205,-0.1034482717,0.1034482717
52209,-0.1034482717,0.1034482717
52212,-0.1034482717,0.1034482717
52215,-0.1034482717,0.1034482717
52219,-0.1097178459,0.1097178459
52222,-0.1097178459,0.1097178459
52226,-0.1097178459,0.1097178459
52230,-0.1097178459,0.1097178459
52233,-0.1097178459,0.1097178459
52237,-0.1097178459,0.1097178459
52240,-0.0971786975,0.0971786975
52243,-0.0971786975,0.0971786975
52247,-0.0971786975,0.0971786975
52250,-0.0971786975,0.0971786975
52253,-0.0971786975,0.0971786975
52257,-0.0971786975,0.0971786975
52260,-0.0909091186,0.0909091186
52263,-0.0909091186,0.0909091186
52268,-0.0909091186,0.0909091186
52271,-0.0909091186,0.0909091186
52274,-0.0909091186,0.0909091186
52278,-0.0909091186,0.0909091186
52281,-0.0909091186,0.0909091186
52285,-0.0909091186,0.0909091186
52288,-0.0909091186,0.0909091186
52291,-0.0909091186,0.0909091186
52294,-0.0909091186,0.0909091186
52298,-0.0909091186,0.0909091186
52301,-0.0846395492,0.0846395492
52305,-0.0846395492,0.0846395492
52308,-0.0846395492,0.0846395492
52312,-0.0846395492,0.0846395492
52316,-0.0846395492,0.0846395492
52319,-0.0846395492,0.0846395492
52322,-0.0721002817,0.0721002817
52326,-0.0721002817,0.0721002817
52329,-0.0721002817,0.0721002817
52332,-0.0721002817,0.0721002817
52336,-0.0721002817,0.0721002817
52339,-0.0721002817,0.0721002817
52342,-0.0658307075,0.0658307075
52346,-0.0658307075,0.0658307075
52349,-0.0658307075,0.0658307075
52353,-0.0658307075,0.0658307075
52357,-0.0658307075,0.0658307075
52360,-0.0658307075,0.0658307075
52363,-0.0532915592,0.0532915592
52367,-0.0532915592,0.0532915592
52370,-0.0532915592,0.0532915592
52374,-0.0532915592,0.0532915592
52377,-0.0532915592,0.0532915592
52380,-0.0532915592,0.0532915592
52384,-0.0470219850,0.0470219850
52387,-0.0470219850,0.0470219850
52390,-0.0470219850,0.0470219850
52395,-0.0470219850,0.0470219850
52398,-0.0470219850,0.0470219850
52401,-0.0470219850,0.0470219850
52405,-0.0407522916,0.0407522916
52408,-0.0407522916,0.0407522916
52411,-0.0407522916,0.0407522916
52415,-0.0407522916,0.0407522916
52418,-0.0407522916,0.0407522916
52421,-0.0407522916,0.0407522916
52425,-0.0344827175,0.0344827175
52428,-0.0344827175,0.0344827175
52432,-0.0344827175,0.0344827175
52435,-0.0344827175,0.0344827175
52439,-0.0344827175,0.0344827175
52443,-0.0344827175,0.0344827175
52446,-0.0031348466,0.0031348466
52449,-0.0031348466,0.0031348466
52453,-0.0031348466,0.0031348466
52456,-0.0031348466,0.0031348466
52459,-0.0031348466,0.0031348466
52463,-0.0031348466,0.0031348466
52466,0.0031347870,-0.0031347870
52470,0.0031347870,-0.0031347870
52473,0.0031347870,-0.0031347870
52476,0.0031347870,-0.0031347870
52481,0.0031347870,-0.0031347870
52484,0.0031347870,-0.0031347870
52487,0.0094043617,-0.0094043617
52491,0.0094043617,-0.0094043617
52494,0.0094043617,-0.0094043617
52497,0.0094043617,-0.0094043617
52501,0.0094043617,-0.0094043617
52504,0.0094043617,-0.0094043617
52507,0.0156739950,-0.0156739950
52511,0.0156739950,-0.0156739950
52514,0.0156739950,-0.0156739950
52517,0.0156739950,-0.0156739950
52521,0.0156739950,-0.0156739950
52525,0.0156739950,-0.0156739950
52528,0.0344827771,-0.0344827771
52532,0.0344827771,-0.0344827771
52535,0.0344827771,-0.0344827771
52539,0.0344827771,-0.0344827771
52542,0.0344827771,-0.0344827771
52545,0.0344827771,-0.0344827771
52549,0.0470219230,-0.0470219230
52552,0.0470219230,-0.0470219230
52555,0.0470219230,-0.0470219230
52559,0.0470219230,-0.0470219230
52562,0.0470219230,-0.0470219230
52566,0.0658307075,-0.0658307075
52570,0.0658307075,-0.0658307075
52573,0.0658307075,-0.0658307075
52576,0.0658307075,-0.0658307075
52580,0.0658307075,-0.0658307075
52583,0.0658307075,-0.0658307075
52586,0.0783699131,-0.0783699131
52590,0.0783699131,-0.0783699131
52593,0.0783699131,-0.0783699131
52597,0.0783699131,-0.0783699131
52600,0.0783699131,-0.0783699131
52603,0.0783699131,-0.0783699131
52608,0.0909090614,-0.0909090614
52611,0.0909090614,-0.0909090614
52614,0.0909090614,-0.0909090614
52618,0.0909090614,-0.0909090614
52621,0.0909090614,-0.0909090614
52624,0.0909090614,-0.0909090614
52628,0.1034482717,-0.1034482717
52631,0.1034482717,-0.1034482717
52634,0.1034482717,-0.1034482717
52638,0.1034482717,-0.1034482717
52641,0.1034482717,-0.1034482717
52644,0.1034482717,-0.1034482717
52648,0.1159874796,-0.1159874796
52652,0.1159874796,-0.1159874796
52656,0.1159874796,-0.1159874796
52659,0.1159874796,-0.1159874796
52662,0.1159874796,-0.1159874796
52666,0.1159874796,-0.1159874796
52669,0.1285266284,-0.1285266284
52673,0.1285266284,-0.1285266284
52676,0.1285266284,-0.1285266284
52679,0.1285266284,-0.1285266284
52683,0.1285266284,-0.1285266284
52686,0.1285266284,-0.1285266284
52689,0.1473354101,-0.1473354101
52694,0.1473354101,-0.1473354101
52697,0.1473354101,-0.1473354101
52700,0.1473354101,-0.1473354101
52704,0.1473354101,-0.1473354101
52707,0.1473354101,-0.1473354101
52710,0.1536050415,-0.1536050415
52714,0.1536050415,-0.1536050415
52717,0.1536050415,-0.1536050415
52721,0.1536050415,-0.1536050415
52724,0.1536050415,-0.1536050415
52727,0.1536050415,-0.1536050415
52731,0.1598746204,-0.1598746204
52734,0.1598746204,-0.1598746204
52738,0.1598746204,-0.1598746204
52742,0.1598746204,-0.1598746204
52745,0.1598746204,-0.1598746204
52748,0.1598746204,-0.1598746204
52752,0.1849529743,-0.1849529743
52755,0.1849529743,-0.1849529743
52759,0.1849529743,-0.1849529743
52762,0.1849529743,-0.1849529743
52765,0.1849529743,-0.1849529743
52769,0.1849529743,-0.1849529743
52772,0.1912225532,-0.1912225532
52775,0.1912225532,-0.1912225532
52780,0.1912225532,-0.1912225532
52783,0.1912225532,-0.1912225532
52787,0.1912225532,-0.1912225532
52790,0.1912225532,-0.1912225532
52793,0.1974921798,-0.1974921798
52797,0.1974921798,-0.1974921798
52800,0.1974921798,-0.1974921798
52803,0.1974921798,-0.1974921798
52807,0.1974921798,-0.1974921798
52810,0.1974921798,-0.1974921798
52813,0.2163009643,-0.2163009643
52817,0.2163009643,-0.2163009643
52820,0.2163009643,-0.2163009643
52825,0.2163009643,-0.2163009643
52828,0.2163009643,-0.2163009643
52831,0.2163009643,-0.2163009643
52835,0.2225705385,-0.2225705385
52838,0.2225705385,-0.2225705385
52841,0.2225705385,-0.2225705385
52845,0.2225705385,-0.2225705385
52848,0.2225705385,-0.2225705385
52851,0.2225705385,-0.2225705385
52855,0.2351097583,-0.2351097583
52858,0.2351097583,-0.2351097583
52862,0.2351097583,-0.2351097583
52866,0.2351097583,-0.2351097583
52869,0.2351097583,-0.2351097583
52873,0.2351097583,-0.2351097583
52876,0.2476489067,-0.2476489067
52879,0.2476489067,-0.2476489067
52883,0.2476489067,-0.2476489067
52886,0.2476489067,-0.2476489067
52889,0.2476489067,-0.2476489067
52893,0.2476489067,-0.2476489067
52896,0.2539184570,-0.2539184570
52899,0.2539184570,-0.2539184570
52903,0.2539184570,-0.2539184570
52907,0.2539184570,-0.2539184570
52910,0.2539184570,-0.2539184570
52914,0.2539184570,-0.2539184570
52917,0.2664576768,-0.2664576768
52921,0.2664576768,-0.2664576768
52924,0.2664576768,-0.2664576768
52927,0.2664576768,-0.2664576768
52931,0.2664576768,-0.2664576768
52934,0.2664576768,-0.2664576768
52937,0.2789968967,-0.2789968967
52941,0.2789968967,-0.2789968967
52944,0.2789968967,-0.2789968967
52947,0.2789968967,-0.2789968967
52952,0.2789968967,-0.2789968967
52955,0.2789968967,-0.2789968967
52958,0.2852664470,-0.2852664470
52962,0.2852664470,-0.2852664470
52965,0.2852664470,-0.2852664470
52969,0.2852664470,-0.2852664470
52972,0.2852664470,-0.2852664470
52975,0.2852664470,-0.2852664470
52979,0.2852664470,-0.2852664470
52982,0.2852664470,-0.2852664470
52985,0.2852664470,-0.2852664470
52989,0.2852664470,-0.2852664470
52993,0.2852664470,-0.2852664470
52996,0.2852664470,-0.2852664470
53000,0.2978056716,-0.2978056716
53003,0.2978056716,-0.2978056716
53006,0.2978056716,-0.2978056716
53010,0.2978056716,-0.2978056716
53013,0.2978056716,-0.2978056716
53016,0.2978056716,-0.2978056716
53020,0.3040752410,-0.3040752410
53023,0.3040752410,-0.3040752410
53027,0.3040752410,-0.3040752410
53030,0.3040752410,-0.3040752410
53033,0.3040752410,-0.3040752410
53037,0.3040752410,-0.3040752410
53041,0.3166144371,-0.3166144371
53044,0.3166144371,-0.3166144371
53048,0.3166144371,-0.3166144371
53051,0.3166144371,-0.3166144371
53054,0.3166144371,-0.3166144371
53058,0.3166144371,-0.3166144371
53061,0.3166144371,-0.3166144371
53065,0.3166144371,-0.3166144371
53068,0.3166144371,-0.3166144371
53071,0.3166144371,-0.3166144371
53075,0.3166144371,-0.3166144371
53079,0.3166144371,-0.3166144371
53082,0.3291535854,-0.3291535854
53086,0.3291535854,-0.3291535854
53089,0.3291535854,-0.3291535854
53092,0.3291535854,-0.3291535854
53096,0.3291535854,-0.3291535854
53099,0.3291535854,-0.3291535854
53102,0.3291535854,-0.3291535854
53106,0.3291535854,-0.3291535854
53109,0.3291535854,-0.3291535854
53113,0.3291535854,-0.3291535854
53116,0.3291535854,-0.3291535854
53120,0.3291535854,-0.3291535854
53124,0.3228840351,-0.3228840351
53127,0.3228840351,-0.3228840351
53131,0.3228840351,-0.3228840351
53134,0.3228840351,-0.3228840351
53137,0.3228840351,-0.3228840351
53141,0.3228840351,-0.3228840351
53144,0.3166144371,-0.3166144371
53147,0.3166144371,-0.3166144371
53151,0.3166144371,-0.3166144371
53154,0.3166144371,-0.3166144371
53157,0.3166144371,-0.3166144371
53161,0.3166144371,-0.3166144371
53165,0.3354231834,-0.3354231834
53169,0.3354231834,-0.3354231834
53172,0.3354231834,-0.3354231834
53175,0.3354231834,-0.3354231834
53179,0.3354231834,-0.3354231834
53182,0.3354231834,-0.3354231834
53185,0.3354231834,-0.3354231834
53189,0.3354231834,-0.3354231834
53192,0.3354231834,-0.3354231834
53196,0.3354231834,-0.3354231834
53199,0.3354231834,-0.3354231834
53202,0.3354231834,-0.3354231834
53207,0.3103448152,-0.3103448152
53210,0.3103448152,-0.3103448152
53213,0.3103448152,-0.3103448152
53217,0.3103448152,-0.3103448152
53220,0.3103448152,-0.3103448152
53223,0.3103448152,-0.3103448152
53227,0.3291535854,-0.3291535854
53230,0.3291535854,-0.3291535854
53234,0.3291535854,-0.3291535854
53237,0.3291535854,-0.3291535854
53240,0.3291535854,-0.3291535854
53244,0.3291535854,-0.3291535854
53248,0.3416928052,-0.3416928052
53251,0.3416928052,-0.3416928052
53255,0.3416928052,-0.3416928052
53258,0.3416928052,-0.3416928052
53261,0.3416928052,-0.3416928052
53265,0.3416928052,-0.3416928052
53268,0.3291535854,-0.3291535854
53271,0.3291535854,-0.3291535854
53275,0.3291535854,-0.3291535854
53278,0.3291535854,-0.3291535854
53282,0.3291535854,-0.3291535854
53285,0.3228840351,-0.3228840351
53288,0.3228840351,-0.3228840351
53293,0.3228840351,-0.3228840351
53296,0.3228840351,-0.3228840351
53299,0.3228840351,-0.3228840351
53303,0.3228840351,-0.3228840351
53306,0.3228840351,-0.3228840351
53310,0.3228840351,-0.3228840351
53313,0.3228840351,-0.3228840351
53316,0.3228840351,-0.3228840351
53320,0.3228840351,-0.3228840351
53323,0.3228840351,-0.3228840351
53326,0.3291535854,-0.3291535854
53330,0.3291535854,-0.3291535854
53334,0.3291535854,-0.3291535854
53337,0.3291535854,-0.3291535854
53341,0.3291535854,-0.3291535854
53344,0.3291535854,-0.3291535854
53347,0.3291535854,-0.3291535854
53351,0.3291535854,-0.3291535854
53354,0.3291535854,-0.3291535854
53358,0.3291535854,-0.3291535854
53361,0.3291535854,-0.3291535854
53364,0.3291535854,-0.3291535854
53368,0.3354231834,-0.3354231834
53371,0.3354231834,-0.3354231834
53374,0.3354231834,-0.3354231834
53379,0.3354231834,-0.3354231834
53382,0.3354231834,-0.3354231834
53385,0.3354231834,-0.3354231834
53389,0.3228840351,-0.3228840351
53392,0.3228840351,-0.3228840351
53396,0.3228840351,-0.3228840351
53399,0.3228840351,-0.3228840351
53402,0.3228840351,-0.3228840351
53406,0.3228840351,-0.3228840351
53409,0.3354231834,-0.3354231834
53412,0.3354231834,-0.3354231834
53416,0.3354231834,-0.3354231834
53420,0.3354231834,-0.3354231834
53424,0.3354231834,-0.3354231834
53427,0.3354231834,-0.3354231834
53430,0.3228840351,-0.3228840351
53434,0.3228840351,-0.3228840351
53437,0.3228840351,-0.3228840351
53440,0.3228840351,-0.3228840351
53444,0.3228840351,-0.3228840351
53447,0.3228840351,-0.3228840351
53450,0.3228840351,-0.3228840351
53454,0.3228840351,-0.3228840351
53457,0.3228840351,-0.3228840351
53460,0.3228840351,-0.3228840351
53465,0.3228840351,-0.3228840351
53468,0.3228840351,-0.3228840351
53472,0.3166144371,-0.3166144371
53475,0.3166144371,-0.3166144371
53478,0.3166144371,-0.3166144371
53482,0.3166144371,-0.3166144371
53485,0.3166144371,-0.3166144371
53488,0.3166144371,-0.3166144371
53492,0.3166144371,-0.3166144371
53495,0.3166144371,-0.3166144371
53499,0.3166144371,-0.3166144371
53502,0.3166144371,-0.3166144371
53506,0.3166144371,-0.3166144371
53510,0.3166144371,-0.3166144371
53513,0.3103448152,-0.3103448152
53516,0.3103448152,-0.3103448152
53520,0.3103448152,-0.3103448152
53523,0.3103448152,-0.3103448152
53526,0.3103448152,-0.3103448152
53530,0.3103448152,-0.3103448152
53533,0.2978056716,-0.2978056716
53537,0.2978056716,-0.2978056716
53540,0.2978056716,-0.2978056716
53543,0.2978056716,-0.2978056716
53548,0.2978056716,-0.2978056716
53551,0.2978056716,-0.2978056716
53554,0.2978056716,-0.2978056716
53558,0.2978056716,-0.2978056716
53561,0.2978056716,-0.2978056716
53564,0.2978056716,-0.2978056716
53568,0.2978056716,-0.2978056716
53571,0.2978056716,-0.2978056716
53574,0.2915360450,-0.2915360450
53578,0.2915360450,-0.2915360450
53581,0.2915360450,-0.2915360450
53584,0.2915360450,-0.2915360450
53588,0.2915360450,-0.2915360450
53592,0.2915360450,-0.2915360450
53595,0.2852664470,-0.2852664470
53599,0.2852664470,-0.2852664470
53602,0.2852664470,-0.2852664470
53606,0.2852664470,-0.2852664470
53609,0.2852664470,-0.2852664470
53612,0.2852664470,-0.2852664470
53616,0.2789968967,-0.2789968967
53619,0.2789968967,-0.2789968967
53622,0.2789968967,-0.2789968967
53626,0.2789968967,-0.2789968967
53629,0.2789968967,-0.2789968967
53633,0.2789968967,-0.2789968967
53637,0.2601881027,-0.2601881027
53640,0.2601881027,-0.2601881027
53643,0.2601881027,-0.2601881027
53647,0.2601881027,-0.2601881027
53650,0.2601881027,-0.2601881027
53653,0.2601881027,-0.2601881027
53657,0.2476489067,-0.2476489067
53660,0.2476489067,-0.2476489067
53664,0.2476489067,-0.2476489067
53667,0.2476489067,-0.2476489067
53670,0.2476489067,-0.2476489067
53675,0.2476489067,-0.2476489067
53678,0.2539184570,-0.2539184570
53681,0.2539184570,-0.2539184570
53685,0.2539184570,-0.2539184570
53688,0.2539184570,-0.2539184570
53691,0.2539184570,-0.2539184570
53695,0.2539184570,-0.2539184570
53698,0.2413793087,-0.2413793087
53702,0.2413793087,-0.2413793087
53705,0.2413793087,-0.2413793087
53708,0.2413793087,-0.2413793087
53712,0.2413793087,-0.2413793087
53715,0.2413793087,-0.2413793087
53719,0.2225705385,-0.2225705385
53723,0.2225705385,-0.2225705385
53726,0.2225705385,-0.2225705385
53729,0.2225705385,-0.2225705385
53733,0.2225705385,-0.2225705385
53736,0.2225705385,-0.2225705385
53739,0.2037617683,-0.2037617683
53743,0.2037617683,-0.2037617683
53746,0.2037617683,-0.2037617683
53750,0.2037617683,-0.2037617683
53753,0.2037617683,-0.2037617683
53756,0.2037617683,-0.2037617683
53761,0.2100313186,-0.2100313186
53764,0.2100313186,-0.2100313186
53767,0.2100313186,-0.2100313186
53771,0.2100313186,-0.2100313186
53774,0.2100313186,-0.2100313186
53777,0.2100313186,-0.2100313186
53781,0.1849529743,-0.1849529743
53784,0.1849529743,-0.1849529743
53788,0.1849529743,-0.1849529743
53791,0.1849529743,-0.1849529743
53794,0.1849529743,-0.1849529743
53798,0.1849529743,-0.1849529743
53801,0.1912225532,-0.1912225532
53805,0.1912225532,-0.1912225532
53809,0.1912225532,-0.1912225532
53812,0.1912225532,-0.1912225532
53816,0.1912225532,-0.1912225532
53819,0.1912225532,-0.1912225532
53822,0.1661441898,-0.1661441898
53826,0.1661441898,-0.1661441898
53829,0.1661441898,-0.1661441898
53832,0.1661441898,-0.1661441898
53836,0.1661441898,-0.1661441898
53839,0.1661441898,-0.1661441898
53842,0.1536050415,-0.1536050415
53847,0.1536050415,-0.1536050415
53850,0.1536050415,-0.1536050415
53854,0.1536050415,-0.1536050415
53857,0.1536050415,-0.1536050415
53860,0.1536050415,-0.1536050415
53864,0.1473354101,-0.1473354101
53867,0.1473354101,-0.1473354101
53870,0.1473354101,-0.1473354101
53874,0.1473354101,-0.1473354101
53877,0.1473354101,-0.1473354101
53880,0.1473354101,-0.1473354101
53884,0.1347962617,-0.1347962617
53888,0.1347962617,-0.1347962617
53892,0.1347962617,-0.1347962617
